,t [s],collide,terminated,x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi [rad],r_angvelo [rad/s],hat_x_position_mid [m],hat_u_velo [m/s],hat_y_position_mid [m],hat_vm_velo [m/s],hat_psi [rad],hat_r_angvelo [rad/s],delta_rudder [rad],n_prop [rps],true_wind_speed [m/s],true_wind_direction [rad]
0,0.0,0.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,5.010432118106496,0.11508464099816747,0.021889804768985163,-0.007517298051316889,-0.0020005530910179492,-0.0008778303274513077,0.0,0.0,0.0,0.0
1,0.1,0.0,0.0,5.01,0.10039144135496353,0.0,1.780548961527342e-05,0.0,-8.130003811999763e-05,5.042412368622194,0.09027144257353627,0.04111946011483595,0.01186512839864145,0.002438963765617475,-0.0005247865384730098,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
2,0.2,0.0,0.0,5.020039144135496,0.10078255096344702,1.7805489615273422e-06,3.5829388955048113e-05,-8.130003811999764e-06,-0.00016213095610770925,5.0645853705688335,0.10649539165797847,0.03327608740390935,-0.004459195370016095,-0.0013724997657643023,-0.00010329364361899508,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
3,0.30000000000000004,0.0,0.0,5.030117399260637,0.10117332824795794,5.281551604563058e-06,5.4070947466144457e-05,-2.4343099422770696e-05,-0.00024249310436716924,5.0409946299706965,0.11202663546651848,0.054204677750553966,-0.00438589441540911,0.0012703919351475196,-0.0033744632168806435,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
4,0.4,0.0,0.0,5.04023473221406,0.10156377262516045,1.0442359110752476e-05,7.252938731828806e-05,-4.8592409859487615e-05,-0.00032238689654962135,5.035444859301542,0.09805244561367416,0.06485288488962632,0.0003289192464076498,0.002059145465499074,-0.0008956157286940957,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
5,0.5,0.0,0.0,5.050391109817023,0.10195388350603658,1.720177498758484e-05,9.120390387907798e-05,-8.083109951444975e-05,-0.00040181280857030607,5.051417373411125,0.11760653867297985,0.012274771131658155,0.013737141654634612,0.004681300873460527,-0.0005538283030232997,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
6,0.6000000000000001,0.0,0.0,5.0605864988715314,0.10234366029604786,2.5498060896239147e-05,0.00011009366619018454,-0.00012101238037148039,-0.0004807713776225668,5.0538733261267,0.09672409231430437,-0.00796746196959318,0.0013594122638777829,-0.004426845603123009,0.002118476840809752,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
7,0.7000000000000001,0.0,0.0,5.07082086615847,0.10273310239529712,3.526894244283427e-05,0.00012919781744456457,-0.00016908951813373707,-0.0005592632011896629,5.075557422069096,0.11028421955815186,0.013649587611976755,-0.015866752369108325,9.228622526801666e-05,-0.00035383952584357886,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
8,0.8,0.0,0.0,5.081094178435736,0.1031222091986906,4.6451614932831495e-05,0.0001485154754644846,-0.00022501583825270335,-0.0006372889360546809,5.092539757465831,0.09837924210800593,0.03222647340204286,-0.0025881444488770077,-0.0007960846569293146,-0.0010495521654723615,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
9,0.9,0.0,0.0,5.091406402436373,0.10351098009609999,5.898274908834707e-05,0.0001680457331801638,-0.0002887447318581714,-0.0007148492973096257,5.052151565889389,0.10306130488268267,0.01150596998300287,-0.009221737116357894,-0.002882779825575539,-0.00019591930967072886,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
10,1.0,0.0,0.0,5.101757504866711,0.10389941447252467,7.279849672814422e-05,0.00018778765910724198,-0.00036022966158913395,-0.0007919450573628973,5.130665734844239,0.11156284502054638,0.028730116486791343,0.01432372568732866,-0.0029644229677380546,-0.0007350991940202995,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
11,1.1,0.0,0.0,5.112147452404504,0.10428751170825366,8.783449640992356e-05,0.00020774029782527308,-0.00043942416732542375,-0.0008685770449455754,5.131446102234677,0.08901846626109883,0.07494363384173283,-0.004872030141982262,-0.0013641017669509417,-0.0003448049160725688,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
12,1.2000000000000002,0.0,0.0,5.122576211697077,0.10467527117902761,0.00010402587903478076,0.00022790267045721277,-0.0005262818718199814,-0.0009447461441176167,5.146789105190888,0.09409597033325781,-0.016295919363827967,-0.011636469909070626,0.000756623982629291,-0.0037471968582120053,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
13,1.3,0.0,0.0,5.133043749359475,0.10506269225620034,0.00012130727341372696,0.0002482737751481287,-0.000620756486231743,-0.0010204532932739081,5.183363332332546,0.10314005139426194,-0.029298112909409375,-0.024401966940787747,-0.0017982062569593775,-0.0007054063642139413,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
14,1.4000000000000001,0.0,0.0,5.143550031972614,0.10544977430690021,0.00013961281179601822,0.0002688525875435514,-0.0007228018155591339,-0.00109569948415064,5.162978335665796,0.09296564417184641,0.011553078463012945,-0.008022674588136785,0.0015809128655832343,-0.001883390433990989,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
15,1.5,0.0,0.0,5.154095026081444,0.10583651669419106,0.00015887613535911025,0.0002896380612673964,-0.0008323717639741978,-0.001170485760834704,5.146470548596899,0.10814683863835238,-0.014985385699189264,-0.005778091710103228,0.0006983079724003784,-0.001775498690405851,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
16,1.6,0.0,0.0,5.1646786981931125,0.10622291877723256,0.0001790303996600762,0.00031062912839905456,-0.0009494203400576683,-0.0012448132187715666,5.126200743016473,0.1044354131814252,0.04786049586893401,0.007798264430258806,-0.00232029965677783,-0.0006396888763192697,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
17,1.7000000000000002,0.0,0.0,5.1753010147751315,0.10660897991144012,0.00020000828004830827,0.00033182469994954715,-0.001073901661934825,-0.0013186830037736396,5.187550714318829,0.09668506750999156,0.01593216755271993,0.010048859806407998,-0.003157001038125767,-0.0016847334198855938,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
18,1.8,0.0,0.0,5.185961942253559,0.10699469944864416,0.00022174197703934504,0.0003532236663366575,-0.001205769962312189,-0.0013920963110311817,5.24602163639622,0.1221341601382854,0.063578825739881,0.0013795810687838646,-2.2718454922994154e-05,-0.0014507342576260509,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
19,1.9000000000000001,0.0,0.0,5.196661447011184,0.10738007673724861,0.0002441632216496827,0.00037482489785882863,-0.0013449795934153072,-0.0014650543841250965,5.162799888094579,0.10678227155719393,0.004551335793836075,-0.0007124434952242359,-0.002756401391552254,-0.001085222571903321,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
20,2.0,0.0,0.0,5.207399495385712,0.10776511112238872,0.0002672032806924336,0.0003966272451676896,-0.0014914850318278167,-0.0015375585140424565,5.20932349693385,0.09195718789973964,0.010108333867902445,-0.003976707044017591,-0.00024240664553331682,-0.0009298999705199768,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
21,2.1,0.0,0.0,5.2181760536679676,0.108149801946088,0.00029079296203370753,0.0004186295397392799,-0.0016452408832320624,-0.001609610038199741,5.244161355382149,0.11598511304255994,0.019157609715279335,0.011264979430350161,0.0003692182720922744,-0.0016663452548437258,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
22,2.2,0.0,0.0,5.228991088100103,0.10853414854741429,0.00031486261980962144,0.0004408305943431874,-0.0018062018870520368,-0.0016812103394606274,5.163358234432804,0.12311578422595953,-0.031129584875658475,-0.003033397298927305,-0.0014690214574058882,-0.005257936240209121,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
23,2.3000000000000003,0.0,0.0,5.23984456487381,0.10891815026263481,0.00033934215960378496,0.0004632292035098868,-0.0019743229209980995,-0.0017523608451582569,5.182857194428063,0.1028347161231524,-0.05150835241881206,-0.0024694157263142015,-0.0025993516771877817,-0.00218407742929622,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
24,2.4000000000000004,0.0,0.0,5.250736450128543,0.10930180642537028,0.0003641610435851704,0.00048582414399613293,-0.0021495590055139254,-0.0018230630261222046,5.250898099984404,0.1060424606293591,0.017467268019492988,-0.005272683290531036,-0.0026633918616032954,-0.002151584187741184,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
25,2.5,0.0,0.0,5.2616667099497585,0.10968511636674792,0.0003892482956062834,0.0005086141752477997,-0.002331865308126145,-0.0018933183957090573,5.253113310026586,0.08983261822121935,-0.009563125244038916,-0.005049482341801068,-0.0012983214448611799,-0.002590713360849395,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
26,2.6,0.0,0.0,5.272635310367148,0.11006807941555333,0.0004145325062615122,0.0005315980398478267,-0.002521197147697051,-0.001963128508838694,5.210112456731104,0.11137602504154599,-0.01787860385093126,0.002549691522590878,-0.0038547445817767763,-0.004250873848501188,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
27,2.7,0.0,0.0,5.283642217352896,0.11045069489838115,0.00043994183790432037,0.0005547744639786685,-0.0027175099985809205,-0.0020324949610415195,5.277119226115641,0.11223137451874714,-0.05085744052680893,0.0064188327392680974,-0.003944416616158667,-0.00329791121266467,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
28,2.8000000000000003,0.0,0.0,5.29468739681994,0.1108329621397846,0.0004654040296249116,0.0005781421578830725,-0.0029207594946850726,-0.0021014193874946572,5.242952475851778,0.13617938943504365,-0.08688538153450037,-0.005854406176940725,-0.005383776505013732,-0.003519055587181961,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
29,2.9000000000000004,0.0,0.0,5.3057708146202405,0.11121488046242355,0.0004908464021883884,0.0006016998163170865,-0.0031309014334345384,-0.002169903462069197,5.286876047286241,0.1183820089239319,0.0019566063056771516,0.004483736888478272,-0.002009473590785917,-0.0008332168273210427,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
30,3.0,0.0,0.0,5.316892436543064,0.11159644918721144,0.0005161958629328561,0.0006254461190003082,-0.0033478917796414573,-0.0022379488963830624,5.339436530129791,0.10807376312113194,-0.041017162334003744,-0.007181276463365223,-0.003374109948750669,0.0007154373222235124,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
31,3.1,0.0,0.0,5.328052228313277,0.11197766763346075,0.0005413789106274422,0.0006493797310632314,-0.0035716866692797637,-0.0023055574388590656,5.29723831470794,0.11134255239831184,-0.060907921494830125,0.004903411686002241,-0.0038058786956424143,-0.0005197997210335131,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
32,3.2,0.0,0.0,5.339250155589648,0.11235853511902696,0.0005663216402901984,0.0006734993034921479,-0.0038022424131656705,-0.0023727308738003827,5.3365570883413875,0.12167894222939227,0.002096784346997474,-0.020447871551621432,-0.0074055965410628685,-0.003958301446459355,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
33,3.3000000000000003,0.0,0.0,5.3504861839631594,0.11273905096045125,0.0005909497479659298,0.0006978034735703963,-0.004039515500545709,-0.0024394710204598846,5.313417056416506,0.12135507577976415,0.05490437724462608,-4.183321526467004e-05,-0.002175105927276378,-0.0011755817153775426,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
34,3.4000000000000004,0.0,0.0,5.361760278955339,0.11311921447310146,0.0006151885354638701,0.0007222908653159551,-0.004283462602591697,-0.0025057797321065252,5.384263028014693,0.10291497528411761,0.04256135373027088,0.010524899221212554,-0.003615360061367801,0.00044022383523751674,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
35,3.5,0.0,0.0,5.373072406016592,0.11349902497131166,0.0006389629150551613,0.0007469600899160802,-0.004534040575802349,-0.0025716588951063667,5.366076815148964,0.11548491532695014,-0.018762425463895928,-0.010328578991941118,-0.005919076664322017,-0.0033934695950021635,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
36,3.6,0.0,0.0,5.384422530524552,0.11387848176852015,0.0006621974141301909,0.0007718097461585059,-0.004791206465312986,-0.0026371104280098288,5.39200132464796,0.1014438710820004,0.019217495150664593,0.006846743528702359,-0.005468390674399407,-0.002571839902399871,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
37,3.7,0.0,0.0,5.395810617782442,0.1142575841774058,0.0006848161798158013,0.0007968384208593192,-0.005054917508113969,-0.0027021362806497083,5.399352067233089,0.11580595942858676,-0.04983947574752887,0.000686416067954781,-0.004355118959806669,-8.298230777821535e-05,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
38,3.8000000000000003,0.0,0.0,5.407236633017446,0.1146363315100227,0.0007067429835524171,0.0008220446892879973,-0.00532513113617894,-0.0027667384332618994,5.402120993297638,0.12293837116824992,0.0039872073519791875,-0.002725208873629878,-0.005973000980676686,-0.0018831681704877348,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
39,3.9000000000000004,0.0,0.0,5.418700541379094,0.11501472307793327,0.000727901225631193,0.0008474271155870094,-0.00560180497950513,-0.0028309188955755195,5.388754021706059,0.12449795055633024,0.038431539588615636,-0.0012468465024716555,-0.008207055050106559,-0.0012901342020025922,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
