,t [s],collide,terminated,x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi [rad],r_angvelo [rad/s],hat_x_position_mid [m],hat_u_velo [m/s],hat_y_position_mid [m],hat_vm_velo [m/s],hat_psi [rad],hat_r_angvelo [rad/s],delta_rudder [rad],n_prop [rps],true_wind_speed [m/s],true_wind_direction [rad],hat_delta_rudder [rad],cmd_delta_rudder [rad],hat_n_prop [rps],cmd_n_prop [rps],hat_true_wind_speed [m/s],hat_true_wind_direction [rad]
3122,312.20000000000243,1.0,1.0,87.00096603537814,0.335876401074824,31.650404369033488,-0.012183143684336518,0.5269984251687855,0.007070813407644033,86.97921328596178,0.35124478315985275,31.671248955023213,-0.0005978712023374608,0.5250287065073077,0.006452583215388728,-0.005148742498899628,10.0,0.5202789615122179,1.8772686624140786,-0.005148742498899628,-0.005148742498899628,10.0,10.0,0.5202789615122179,1.8772686624140786
3123,312.30000000000246,1.0,1.0,87.0306092644763,0.33595838586487053,31.66624396582523,-0.012159645664123258,0.5277055065095501,0.007050445966222704,87.0502901660721,0.34191238076208147,31.65398538121301,-0.019827907933324895,0.5279547064700852,0.008031641687748618,-0.005148742498899628,10.0,0.5193421628921929,1.8515696368822943,-0.005148742498899628,-0.005148742498899628,10.0,10.0,0.5193421628921929,1.8515696368822943
3124,312.4000000000025,1.0,1.0,87.06024718623034,0.3360400121157372,31.6821106773389,-0.012136206068170776,0.5284105511061725,0.007029939279907375,87.10142325924353,0.35758594900505664,31.658525835531513,-0.0014592518032510004,0.5271636818109592,0.005697159302398239,-0.005148742498899628,10.0,0.5180894339004807,1.863515354233346,-0.005148742498899628,-0.005148742498899628,10.0,10.0,0.5180894339004807,1.863515354233346
3125,312.5000000000025,1.0,1.0,87.08987978146658,0.3361217464861946,31.698004420509427,-0.012112727157088686,0.5291135450341634,0.007009882177583146,87.1340767499509,0.3264107436549322,31.684425164683066,-0.01104162057972452,0.5308684421018842,0.006734529721133319,-0.005148742498899628,10.0,0.5188976617507376,1.8619666081226278,-0.005148742498899628,-0.005148742498899628,10.0,10.0,0.5188976617507376,1.8619666081226278
3126,312.6000000000025,1.0,1.0,87.11950706679485,0.3362033911660701,31.71392514380578,-0.012089393913115646,0.5298145332519218,0.006990002295135563,87.11977141677974,0.3342743495489141,31.76743076374836,-0.012852027438785944,0.533980769966475,0.00875104768645388,-0.005148742498899628,10.0,0.5180833153243039,1.8626622280140526,-0.005148742498899628,-0.005148742498899628,10.0,10.0,0.5180833153243039,1.8626622280140526
3127,312.70000000000255,1.0,1.0,87.1491290505316,0.3362849976974258,31.729872771098513,-0.012066077226947964,0.5305135334814356,0.006970373540532107,87.18607866856865,0.35420733365503565,31.759719504075374,-0.01135672785233308,0.5292751148587965,0.006921502428746406,-0.005148742498899628,10.0,0.5174620421095829,1.8609213343485111,-0.005148742498899628,-0.005148742498899628,10.0,10.0,0.5174620421095829,1.8609213343485111
3128,312.80000000000257,1.0,1.0,87.17874573881798,0.33636653271849926,31.745847240539085,-0.012042797733641263,0.531210570835489,0.006950946959717121,87.14874533936116,0.31909682328383,31.763904216658386,-0.03326806429064044,0.5331103817495109,0.0077826091744378455,-0.005148742498899628,10.0,0.507716642232684,1.8502187777222785,-0.005148742498899628,-0.005148742498899628,10.0,10.0,0.507716642232684,1.8502187777222785
3129,312.9000000000026,1.0,1.0,87.2083571357262,0.33644803177169486,31.761848487560727,-0.012018875715008532,0.5319056655314608,0.006931834557875851,87.21186344275964,0.3439162708671465,31.71074789975365,-0.007361182855951576,0.531067359467541,0.011203139125986285,-0.005148742498899628,10.0,0.5006629084726907,1.8477930694640057,-0.005148742498899628,-0.005148742498899628,10.0,10.0,0.5006629084726907,1.8477930694640057
3130,313.0000000000026,1.0,1.0,87.23796321376274,0.336529554421518,31.777876508582057,-0.01199451821053087,0.5325988489872485,0.006913070692526928,87.22840053823886,0.3241656088844685,31.795219089147924,-0.008255702508203521,0.5303645569693508,0.006053654331012975,-0.005148742498899628,10.0,0.5048810284021533,1.8240774655998884,-0.005148742498899628,-0.005148742498899628,10.0,10.0,0.5048810284021533,1.8240774655998884
3131,313.10000000000264,1.0,1.0,87.2675639606153,0.33661067558560115,31.79393128607767,-0.011970589788294498,0.5332901560565013,0.006894042049544459,87.25020373649033,0.3331005286195142,31.83343216006426,-0.02381279048936378,0.5349013132021572,0.005121640949968663,-0.005148742498899628,10.0,0.5021900128040608,1.8184010125047771,-0.005148742498899628,-0.005148742498899628,10.0,10.0,0.5021900128040608,1.8184010125047771
3132,313.20000000000266,1.0,1.0,87.29715937082749,0.3366917177065703,31.810012707462427,-0.01194655054343092,0.5339795602614559,0.00687520448919393,87.3433942929104,0.333098319440761,31.830858780828457,0.001800645300293502,0.535277298158413,0.005350316497340733,-0.005148742498899628,10.0,0.5025490828263983,1.8218922728070022,-0.005148742498899628,-0.005148742498899628,10.0,10.0,0.5025490828263983,1.8218922728070022
3133,313.3000000000027,1.0,1.0,87.32674943991168,0.3367727336017842,31.826120722238127,-0.011922629915504239,0.5346670807103754,0.00685658040700025,87.31042257583137,0.3514536760848974,31.85080147661026,-0.017147393741303186,0.5286900731943227,0.009349172789629231,-0.005148742498899628,10.0,0.4918381103541716,1.8158276163477938,-0.005148742498899628,-0.005148742498899628,10.0,10.0,0.4918381103541716,1.8158276163477938
3134,313.4000000000027,1.0,1.0,87.35633417944524,0.33685380318426866,31.842255263407583,-0.011898007892746598,0.5353527387510756,0.006838370466035693,87.35596061958589,0.3404035570526213,31.88641062550291,-0.037412211768955136,0.5361858451925215,0.009731426593126185,-0.005148742498899628,10.0,0.48456663803627475,1.8300812817630037,-0.005148742498899628,-0.005148742498899628,10.0,10.0,0.48456663803627475,1.8300812817630037
3135,313.50000000000273,1.0,1.0,87.38591356587212,0.3369350892352842,31.858416339229613,-0.011872954948648215,0.5360365757976793,0.006820697219073318,87.36713654878814,0.32010905125245176,31.816530192129957,-0.018318390188024426,0.5338611428657738,0.0016379530419587144,-0.005148742498899628,10.0,0.4813366019474486,1.852137681039301,-0.005148742498899628,-0.005148742498899628,10.0,10.0,0.4813366019474486,1.852137681039301
