,t [s],collide,terminated,x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi [rad],r_angvelo [rad/s],hat_x_position_mid [m],hat_u_velo [m/s],hat_y_position_mid [m],hat_vm_velo [m/s],hat_psi [rad],hat_r_angvelo [rad/s],delta_rudder [rad],n_prop [rps],true_wind_speed [m/s],true_wind_direction [rad]
1733,173.29999999999555,0.0,0.0,47.978794918377254,0.3213018939032137,-5.1290120676282225,0.016473669168966025,-0.28323618194771716,-0.016803727902066756,48.0012535167986,0.31824603021776354,-5.132683259979144,0.023605998686651752,-0.2828149112634262,-0.01450902469329663,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1734,173.39999999999554,0.0,0.0,48.010105295075846,0.32136290005059837,-5.136409580656857,0.016426265899637867,-0.28491655473792377,-0.01676747469721054,47.96736093081304,0.31827352194191927,-5.1720072742385765,0.005771289579810929,-0.285164050835399,-0.0168512679372268,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1735,173.49999999999554,0.0,0.0,48.041407719266374,0.32142413089473393,-5.143865960287715,0.016379189041694504,-0.28659330220764473,-0.016731416422690118,48.04553323275877,0.319764214537713,-5.140370116629975,0.025073613439069074,-0.28625260932718105,-0.014565090096409876,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1736,173.59999999999553,0.0,0.0,48.07270213953544,0.3214855836198922,-5.151381062254704,0.01633243575705528,-0.2882664438499136,-0.016695551821239742,48.070210141762566,0.33886017589450457,-5.179866861504274,0.014032746608006085,-0.29022900757443226,-0.014231515890021113,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1737,173.69999999999553,0.0,0.0,48.10398850473263,0.3215472554388031,-5.158954743135225,0.016286003242166534,-0.2899359990320375,-0.01665987964422187,48.16543823205529,0.3336708215432543,-5.152537312694608,0.0005906362296330889,-0.2936329676944034,-0.016055077721966387,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1738,173.79999999999552,0.0,0.0,48.1352667639673,0.3216091435923064,-5.166586860342559,0.016239888727472215,-0.29160198699645956,-0.016624398651638565,48.145593486869444,0.3080236311369498,-5.185373647217649,0.020486600628570828,-0.29338349835640165,-0.01624588867965985,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1739,173.89999999999552,0.0,0.0,48.16653686660543,0.32167124534900937,-5.174277272118342,0.016194089476894165,-0.29326442686162335,-0.01658910761213934,48.22738362693755,0.3364108958263545,-5.216061860329769,0.00957092689031993,-0.29542581291500014,-0.018952482679868026,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1740,173.9999999999955,0.0,0.0,48.19779876226645,0.3217335580049485,-5.182025837525125,0.016148602787321945,-0.2949233376228372,-0.016554005303025567,48.203865881643566,0.32036720136952795,-5.234714076711221,0.03444509851023998,-0.2954737591403925,-0.013669446829429584,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1741,174.0999999999955,0.0,0.0,48.229052400820166,0.32179607888325684,-5.189832416439011,0.016103425988111958,-0.2965787381531396,-0.016519090510251584,48.139243064338665,0.31826660865716083,-5.1659861035082955,-0.001368129898863802,-0.2991832943891453,-0.016305806807807514,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1742,174.1999999999955,0.0,0.0,48.26029773238373,0.3218588053338357,-5.197696869542378,0.01605855644059569,-0.2982306472041647,-0.016484362028422742,48.24958606074234,0.32483514637808963,-5.2241395921262646,0.009225644877707707,-0.2941854272104038,-0.018181784143372542,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1743,174.2999999999955,0.0,0.0,48.29153470731862,0.32192173473303126,-5.205619058316681,0.016013991537596892,-0.29987908340700686,-0.0164498186607904,48.272044268563484,0.32947362864235,-5.138946740887958,0.005280629464473923,-0.301471637397364,-0.017066312768300066,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1744,174.3999999999955,0.0,0.0,48.322763276227704,0.32198486448331587,-5.213598845035335,0.01596972870295749,-0.3015240652730858,-0.01641545921924411,48.347164335227504,0.33737743229162964,-5.2174489266860204,0.00998050769118691,-0.30153106716607303,-0.013908159945874677,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1745,174.49999999999548,0.0,0.0,48.35398338995231,0.32204819201297386,-5.221636092756677,0.01592576539107206,-0.3031656111950101,-0.016381282524301048,48.39663988732548,0.3330209548104076,-5.256069324465476,0.0026077999794757653,-0.30282074134835507,-0.015329359389846788,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1746,174.59999999999548,0.0,0.0,48.38519499956936,0.3221117147757918,-5.2297306653170015,0.0158820990864307,-0.30480373944744016,-0.016347287405092874,48.43064235159027,0.31515818982745725,-5.244950657700599,0.012832045336337706,-0.3045851375390844,-0.015865439810099042,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1747,174.69999999999547,0.0,0.0,48.416398056388495,0.3221754302507534,-5.237882427323679,0.015838727303169906,-0.30643846818794934,-0.016313472699346375,48.42793642289356,0.3250411813969918,-5.271740423418648,0.010362492295112286,-0.30779871076406756,-0.014669943018505511,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1748,174.79999999999546,0.0,0.0,48.44759251194934,0.32223933594173854,-5.246091244148343,0.0157956475846219,-0.30806981545788387,-0.01627983725316173,48.47289954190132,0.32419711762239467,-5.276002253540163,0.002885161028066442,-0.30841957338891457,-0.017124917375449075,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1749,174.89999999999546,0.0,0.0,48.47877831801869,0.32230342937722745,-5.254356981920164,0.01575285750288494,-0.30969779918319995,-0.016246379921093766,48.51306053947421,0.3355675484242039,-5.238547156537767,0.018061397826902723,-0.30885901354452205,-0.015221129139794337,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1750,174.99999999999545,0.0,0.0,48.50995542658783,0.3223677081100087,-5.262679507519185,0.015710354658403248,-0.3113224371753092,-0.016213099566254635,48.52108928746821,0.33097987300511195,-5.281756534264494,0.009566629808674428,-0.30893860786309224,-0.016079009477542417,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1751,175.09999999999545,0.0,0.0,48.541123789869815,0.32243216971689104,-5.271058688569734,0.015668136679549364,-0.31294374713193457,-0.016179995060288586,48.52170677620946,0.3226685457793941,-5.299613299037052,-0.004221925600849417,-0.3085688015941572,-0.017050743652762296,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1752,175.19999999999544,0.0,0.0,48.57228336029686,0.3224968117984191,-5.279494393433912,0.01562620122221392,-0.3145617466379633,-0.016147065283344822,48.62595132479665,0.3154070103874225,-5.244920145076761,0.01908138223994163,-0.3143328780766961,-0.01598932389053636,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1753,175.29999999999544,0.0,0.0,48.603434090517695,0.32256163197859355,-5.287986491205149,0.015584545969402648,-0.3161764531662977,-0.016114309124048536,48.54880177822551,0.31888706109913123,-5.2170195577212874,-0.0005848817419263994,-0.3177349092471436,-0.0170383891071954,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
