,t [s],collide,terminated,x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi [rad],r_angvelo [rad/s],hat_x_position_mid [m],hat_u_velo [m/s],hat_y_position_mid [m],hat_vm_velo [m/s],hat_psi [rad],hat_r_angvelo [rad/s],delta_rudder [rad],n_prop [rps],true_wind_speed [m/s],true_wind_direction [rad],hat_delta_rudder [rad],cmd_delta_rudder [rad],hat_n_prop [rps],cmd_n_prop [rps]
216,21.600000000000023,0.0,0.0,7.994004936136395,0.17533209850383608,-0.08689288169761986,0.005637555250494953,-0.12217700374899736,-0.006584851411511258,7.96720278440119,0.16761921543655955,-0.10743744234495677,-0.011202447643319614,-0.12121894921107902,-0.00603277988009165,0.3652580104478789,10.0,0.007757367325362141,-3.0889840131616033,0.3652580104478789,0.3683384708974504,10.0,10.0
217,21.700000000000024,0.0,0.0,8.01147615437525,0.17562157612043572,-0.08847015821107933,0.005544584768408453,-0.12283548889014849,-0.006278765852134675,7.970745069892643,0.18802840732504708,-0.062447931233351926,-0.000856960107234169,-0.12423034587949583,-0.0073426469766826085,0.3671832982288611,10.0,0.007757367325362141,-3.0889840131616033,0.3671832982288611,0.3683384708974504,10.0,10.0
218,21.800000000000026,0.0,0.0,8.028973920721636,0.17591126135662938,-0.09007171279337983,0.005450848295656546,-0.12346336547536196,-0.005976230502733161,7.966694794370068,0.1882563003422733,-0.1017432628188791,0.011855336166048395,-0.12312488343608988,-0.0036707735097732067,0.36790528114672943,10.0,0.007757367325362141,-3.0889840131616033,0.36790528114672943,0.3683384708974504,10.0,10.0
219,21.900000000000027,0.0,0.0,8.046498271693686,0.17620134304438637,-0.09169712326482068,0.005356590984067203,-0.12406098852563528,-0.005677836173495629,8.031964164795683,0.18554401845768825,-0.07242942614793983,0.001198141964538004,-0.12574365743826652,-0.00402654501486886,0.36817602474093003,10.0,0.007757367325362141,-3.0889840131616033,0.36817602474093003,0.3683384708974504,10.0,10.0
220,22.00000000000003,0.0,0.0,8.064049267006116,0.17649188102981822,-0.09334594924692619,0.005261902706575463,-0.12462877214298486,-0.005383747110553552,8.050896065559973,0.17815983615405195,-0.13436210417654576,-0.014295580183342236,-0.12319476134884072,-0.005635370372662381,0.3682775535887553,10.0,0.007757367325362141,-3.0889840131616033,0.3682775535887553,0.3683384708974504,10.0,10.0
221,22.10000000000003,0.0,0.0,8.081626974731199,0.17678288694491323,-0.0950177470896412,0.005166815556360618,-0.12516714685404023,-0.0050939699299857805,8.052387441695215,0.1833257124409204,-0.1560726611171064,-0.003410409228351269,-0.1258952273175748,-0.006206196467362775,0.36831562690668973,10.0,0.007757367325362141,-3.0889840131616033,0.36831562690668973,0.3683384708974504,10.0,10.0
222,22.20000000000003,0.0,0.0,8.099231465713956,0.17707435456546505,-0.09671207534407067,0.005071340100772156,-0.12567654384703883,-0.0048084536378676795,8.022912573263124,0.16263751392624545,-0.05952215163082815,0.009475164733060985,-0.12600681598358868,-0.0038955103349674843,0.3683299044009152,10.0,0.007757367325362141,-3.0889840131616033,0.3683299044009152,0.3683384708974504,10.0,10.0
223,22.300000000000033,0.0,0.0,8.11686281146485,0.1773662711695937,-0.09842849672716626,0.004975478914907899,-0.12615738921082562,-0.004527126979514804,8.06769474236258,0.20426026304051337,-0.09840683142544347,-0.009278207482877585,-0.1256898158582593,-0.004584248353464241,0.3683352584612497,10.0,0.007757367325362141,-3.0889840131616033,0.3683352584612497,0.3683384708974504,10.0,10.0
224,22.400000000000034,0.0,0.0,8.134521083355631,0.17765862177858457,-0.10016657877978333,0.004879231639076676,-0.1266101019087771,-0.004249912414829009,8.145453721029112,0.18069442104677735,-0.07770531786178836,-0.007212173220374257,-0.12573616914641952,-0.0049890225217613295,0.36833726623387514,10.0,0.007757367325362141,-3.0889840131616033,0.36833726623387514,0.3683384708974504,10.0,10.0
225,22.500000000000036,0.0,0.0,8.15220635230345,0.17795139073707164,-0.10192589403858578,0.004782596864573653,-0.12703509315026001,-0.003976731367190913,8.191802185074327,0.18350058507449557,-0.13412258109142672,0.005245502929661577,-0.1256949718242628,-0.0017826476349252877,0.3683380191486097,10.0,0.007757367325362141,-3.0889840131616033,0.3683380191486097,0.3683384708974504,10.0,10.0
226,22.600000000000037,0.0,0.0,8.169918688638324,0.17824456229940674,-0.10370602002867642,0.004685572836274287,-0.1274327662869791,-0.003707506224711933,8.153074574691846,0.18119991166801563,-0.10148620154623116,0.000946593955192272,-0.12711572385540376,-0.003902291405035955,0.36833830149163516,10.0,0.007757367325362141,-3.0889840131616033,0.36833830149163516,0.3683384708974504,10.0,10.0
227,22.70000000000004,0.0,0.0,8.187658162039913,0.17853812084486553,-0.10550653919142425,0.004588157703064077,-0.1278035169094503,-0.003442161065742272,8.232663269987215,0.16706350055783187,-0.09431316849578543,0.0015858872380667076,-0.12868544829166806,-0.008447143164500074,0.3683384073702697,10.0,0.007757367325362141,-3.0889840131616033,0.3683384073702697,0.3683384708974504,10.0,10.0
228,22.80000000000004,0.0,0.0,8.205424841500804,0.1788320509543517,-0.10732703879131945,0.0044903495744227,-0.12814773301602453,-0.0031806213810590435,8.260232438644136,0.18274807951740257,-0.09574387743302287,0.017810483995771113,-0.12929805050655407,-0.0023287699064212714,0.36833844707475766,10.0,0.007757367325362141,-3.0889840131616033,0.36833844707475766,0.3683384708974504,10.0,10.0
229,22.90000000000004,0.0,0.0,8.223218795299925,0.1791263374366087,-0.10916711082066703,0.004392146516500944,-0.12846579515413042,-0.0029228138799200923,8.246198192055592,0.1745020221830063,-0.03128294186969152,0.0022296437203652777,-0.13158508456703139,-0.0008149358937619691,0.36833846196394066,10.0,0.007757367325362141,-3.0889840131616033,0.36833846196394066,0.3683384708974504,10.0,10.0
230,23.000000000000043,0.0,0.0,8.241040090980308,0.17942096533577856,-0.1110263519070092,0.0042935465286519136,-0.12875807654212243,-0.0026686664985906064,8.255059683434636,0.18237160162419888,-0.09662259510215182,-0.000703848467225,-0.13132491247968378,-4.263250091076547e-05,0.36833846754738425,10.0,0.007757367325362141,-3.0889840131616033,0.36833846754738425,0.3683384708974504,10.0,10.0
231,23.100000000000044,0.0,0.0,8.258888795329055,0.17971591993182764,-0.11290436322464154,0.004194547495410268,-0.1290249431919815,-0.0024181083856456643,8.246620281448186,0.17006032876807597,-0.07439344062713085,0.006368506407085207,-0.13038759543818446,-0.0015719250377794311,0.3683384696411756,10.0,0.007757367325362141,-3.0889840131616033,0.3683384696411756,0.3683384708974504,10.0,10.0
232,23.200000000000045,0.0,0.0,8.276764974358416,0.1800111867383703,-0.11480075041258572,0.004095147112740199,-0.12926675403054605,-0.0021710698762383786,8.315315016701359,0.19072909420301282,-0.1033734213588086,-0.0025182457914168684,-0.12954702049404365,-0.0014478870647919996,0.3683384704263474,10.0,0.007757367325362141,-3.0889840131616033,0.3683384704263474,0.3683384708974504,10.0,10.0
233,23.300000000000047,0.0,0.0,8.294668693287306,0.18030675149959935,-0.11671512350151357,0.0039953427739786275,-0.1294838610181699,-0.0019274824592077158,8.301848518889122,0.17614154906612212,-0.09981009038789691,0.008548980016519922,-0.12831721251043104,-0.004275698603511231,0.3683384707207868,10.0,0.007757367325362141,-3.0889840131616033,0.3683384707207868,0.3683384708974504,10.0,10.0
234,23.40000000000005,0.0,0.0,8.312600016522616,0.18060260018699173,-0.11864709685356399,0.0038951313905044825,-0.12967660926409066,-0.0016872787363834392,8.33810518295734,0.1931627362597337,-0.10865574404700054,-0.011392204703668168,-0.12900890699023218,-0.0012119946445208732,0.3683384708312016,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708312016,0.3683384708974504,10.0,10.0
235,23.50000000000005,0.0,0.0,8.33055900763936,0.18089871899608742,-0.12059628912146578,0.0037945090923592094,-0.129845337137729,-0.001450392369108581,8.290648827516215,0.16969867546973644,-0.11592367140500622,-0.004838651398387053,-0.1259544486632898,-0.004190083540217685,0.3683384708726071,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708726071,0.3683384708974504,10.0,10.0
236,23.60000000000005,0.0,0.0,8.348545729358069,0.18119509434354766,-0.1225623232387995,0.003693470700048662,-0.12999037637463987,-0.0012167580009259285,8.375951526941417,0.1649596655915618,-0.11665683174752602,0.008669778665954253,-0.13156203825483714,0.0007671452670598804,0.3683384708881342,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708881342,0.3683384708974504,10.0,10.0
237,23.700000000000053,0.0,0.0,8.366560243516432,0.1814917128647511,-0.12454482646399605,0.003592008712388018,-0.13011205217473246,-0.0009863111302633998,8.410162295031222,0.16839160993609845,-0.05390599579805046,0.01380949405707331,-0.13255486414525755,-0.004193194407035692,0.3683384708939568,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708939568,0.3683384708974504,10.0,10.0
238,23.800000000000054,0.0,0.0,8.38460261102891,0.18178856141242125,-0.1265434305259265,0.0034901113462293075,-0.1302106832877588,-0.0007589878849599709,8.371717101379046,0.18767406794747984,-0.11086249454779976,-0.0013785692708699281,-0.12975124963449328,-0.0030654526243064266,0.3683384708961403,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708961403,0.3683384708974504,10.0,10.0
239,23.900000000000055,0.0,0.0,8.402672891822064,0.18208562705720233,-0.12855777196487478,0.0033877637929728885,-0.13028658207625482,-0.00053472509910461,8.425657234415286,0.16815428210063735,-0.12540442888631906,-0.006405769466858542,-0.1273102591327947,-1.6999416204263617e-05,0.36833847089695915,10.0,0.007757367325362141,-3.0889840131616033,0.36833847089695915,0.3683384708974504,10.0,10.0
240,24.000000000000057,0.0,0.0,8.420771144787567,0.18238289708608882,-0.13058749234955613,0.0032849519138311023,-0.1303400545861653,-0.0003134606348926112,8.438966762241877,0.18946863341410503,-0.1536837758404483,0.00550047921709935,-0.12927742436298928,0.0010585232716210826,0.3683384708972662,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708972662,0.3683384708974504,10.0,10.0
241,24.10000000000006,0.0,0.0,8.438897427784513,0.1826803589962981,-0.13263223812850594,0.003181662421630118,-0.13037140064965455,-9.513338377941096e-05,8.420689455593092,0.16799570419097348,-0.15989454480722626,0.010675636987502271,-0.1313760984462107,-0.0018815806153718647,0.3683384708973813,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708973813,0.3683384708974504,10.0,10.0
242,24.20000000000006,0.0,0.0,8.45705179764493,0.1829780004891517,-0.13469166046474698,0.003077882840061132,-0.1303809139880325,0.00012031675241419969,8.475653532257736,0.19797998921343893,-0.16272357650688338,0.000680474753912455,-0.13372553001703602,0.00035170926192678274,0.3683384708974245,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974245,0.3683384708974504,10.0,10.0
243,24.30000000000006,0.0,0.0,8.475234310179532,0.1832758094642271,-0.13676541507580312,0.0029736014644761418,-0.1303688823127911,0.00033294887991826234,8.479551952099028,0.1892122210202881,-0.12324962132534387,-0.0015426103923294838,-0.1344108460662678,0.0009359834807255031,0.3683384708974407,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974407,0.3683384708974504,10.0,10.0
244,24.400000000000063,0.0,0.0,8.49344502018369,0.18357377401376215,-0.13885316207887458,0.0028688073241719316,-0.13033558742479925,0.0005428211309749092,8.523875977753246,0.19716618595603794,-0.15857173995717355,0.016024047815609427,-0.12897954298339015,0.00016516799798509075,0.36833847089744676,10.0,0.007757367325362141,-3.0889840131616033,0.36833847089744676,0.3683384708974504,10.0,10.0
245,24.500000000000064,0.0,0.0,8.51168398144358,0.18387188241729538,-0.14095456584099653,0.0027634901461079625,-0.13028130531170176,0.0007499906813669924,8.53151021584921,0.18031692017336862,-0.1593959952498898,-0.004105595023380201,-0.1302003602947004,-7.454357055117146e-05,0.36833847089744903,10.0,0.007757367325362141,-3.0889840131616033,0.36833847089744903,0.3683384708974504,10.0,10.0
246,24.600000000000065,0.0,0.0,8.529951246742492,0.18417012313652692,-0.14306929483400957,0.0026576403200058558,-0.13020630624356505,0.0009545137675350481,8.527773713115549,0.17330879501666366,-0.099340800808319,0.007788886985489069,-0.13088692311925382,0.000745249973126723,0.3683384708974499,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974499,0.3683384708974504,10.0,10.0
247,24.700000000000067,0.0,0.0,8.548246867867274,0.18446848481038547,-0.14519702149417615,0.0025512497528104336,-0.13011085486681154,0.0011564456166877628,8.528548340703944,0.1871231119107895,-0.12901760199738324,0.0010793821284510684,-0.13110237713617492,0.004889239825294069,0.36833847089745025,10.0,0.007757367325362141,-3.0889840131616033,0.36833847089745025,0.3683384708974504,10.0,10.0
248,24.800000000000068,0.0,0.0,8.566570895626413,0.18476695624952127,-0.14733742199823144,0.0024443197968349473,-0.12999521030514277,0.0013558396811179354,8.520292091422126,0.16813335958422365,-0.1458625130654369,0.0035742372600289837,-0.12960373244944046,0.0019209605246036912,0.36833847089745037,10.0,0.007757367325362141,-3.0889840131616033,0.36833847089745037,0.3683384708974504,10.0,10.0
249,24.90000000000007,0.0,0.0,8.584923379971238,0.18506552642452012,-0.14949017525458258,0.0023368602774973277,-0.12985962633703096,0.0015527476895785815,8.58544897951591,0.16622123133305705,-0.1815400382494477,0.01552303343989788,-0.1309094060669859,0.00396466735582617,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
250,25.00000000000007,0.0,0.0,8.60330437010351,0.18536408531017481,-0.15165496199344583,0.002228794946381844,-0.1297043515680731,0.0017474614134260881,8.598816050280403,0.17660286991890656,-0.14219645064452846,0.008609079669167283,-0.1289946511601832,0.0023717150366467663,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
251,25.100000000000072,0.0,0.0,8.62171390352771,0.185662247781142,-0.1538314719523512,0.0021200038965634195,-0.1295296054267305,0.0019403884325823184,8.639917980331127,0.1878823560815259,-0.10590252273123624,0.007155776948807955,-0.1285505019395405,0.003992092203683182,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
252,25.200000000000074,0.0,0.0,8.640151978247879,0.18595993360434207,-0.15601940414740365,0.002010277210625148,-0.12933556658347228,0.002132171410084528,8.651804050274663,0.17222445416707044,-0.16102011810815195,0.00470791168137227,-0.1296400652933529,0.002803708802562844,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
253,25.300000000000075,0.0,0.0,8.658618581911096,0.18625713656823098,-0.15821847903281308,0.0018996307282631503,-0.12912234944246384,0.002322831827709208,8.68037444974824,0.20218702366058222,-0.14675448146568862,0.010169831515171224,-0.13082989797900108,0.0035808801871289415,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
254,25.400000000000077,0.0,0.0,8.677113702191726,0.18655385043687467,-0.16042841590975018,0.001788080862443796,-0.1288900662596929,0.002512387165697223,8.663304250337722,0.18739901636737546,-0.18751286277280338,0.007376526520996343,-0.12474118143034076,0.0013960689795857555,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
255,25.500000000000078,0.0,0.0,8.695637326782855,0.18685006895359418,-0.16264893284660195,0.0016756443913779752,-0.12863882754312317,0.002700852409002582,8.679489375687188,0.17767831232085435,-0.18115717474307735,0.003977847453190515,-0.12912442202757943,0.0048012466018664615,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
256,25.60000000000008,0.0,0.0,8.714189443384418,0.18714578584424077,-0.16487974662701232,0.001562338327586369,-0.1283687423022229,0.002888240917761586,8.756878465280918,0.18476898885084925,-0.1879470051556303,0.0023648894982303595,-0.12922759669813502,0.002658777120968991,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
257,25.70000000000008,0.0,0.0,8.732770039689301,0.1874409948202288,-0.16712057271533168,0.0014481798337778837,-0.12807991821044673,0.0030745649411273944,8.74873145270163,0.1840934153048653,-0.19126290546249766,-0.0032458728201016137,-0.1306566723563486,0.00193746066708841,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
258,25.800000000000082,0.0,0.0,8.751379103368174,0.18773568958140305,-0.16937112523325504,0.001333186164750146,-0.127772461716334,0.0032598359320925923,8.77620208531125,0.17587852811062576,-0.16808532190754522,-0.005784050177861042,-0.12972349426212001,0.0008084451471078611,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
259,25.900000000000084,0.0,0.0,8.770016622053511,0.18802986381878256,-0.1716311169441392,0.0012173746277115327,-0.12744647812312473,0.0034440647467882126,8.783256755048846,0.1805709938364624,-0.1222846086965717,0.013756984034668355,-0.12743879687388535,0.005653174157934792,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
260,26.000000000000085,0.0,0.0,8.788682583323059,0.18832351121720853,-0.17390025924260394,0.0011007625529534258,-0.12710207164844592,0.0036272617743141828,8.834072250020242,0.17720733310167058,-0.1689859830621855,-0.01628832243481346,-0.1263647938809634,0.0033074756875648014,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
261,26.100000000000087,0.0,0.0,8.807376974682946,0.18861662545791205,-0.17617826214803226,0.000983367273012471,-0.1267393454710145,0.003809437023391275,8.711260116231038,0.17828778935853998,-0.16145050181913223,-0.020632112424499537,-0.12686645762498727,0.005653196484463087,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
262,26.200000000000088,0.0,0.0,8.826099783550553,0.18890920022101346,-0.1784648343008965,0.0008652061047727763,-0.12635840176867538,0.003990600181559979,8.88262882201281,0.18203170785944744,-0.18105001253850628,-0.0039618443268082705,-0.12323236639549313,0.0063824259220129,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
263,26.30000000000009,0.0,0.0,8.844850997237208,0.18920122918795826,-0.18075968296146458,0.0007462963383549845,-0.12595934175051937,0.004170760656444234,8.878396832130434,0.18649612017748812,-0.13996522384555612,-0.002246055686416915,-0.12701384199054305,0.0045091521062581566,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
264,26.40000000000009,0.0,0.0,8.863630602930778,0.1894927060438983,-0.18306251401010987,0.0006266552255116678,-0.12554226568487495,0.004349927605131618,8.860090335808065,0.19787853728780774,-0.20996505880902766,0.0050826353588178585,-0.12401944626129623,0.004718460218164614,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
265,26.500000000000092,0.0,0.0,8.8824385876782,0.18978362448001843,-0.18537303194920238,0.0005062999715904327,-0.12510727292436177,0.0045281099555760825,8.857716998902527,0.20089039234480943,-0.1649134164382874,0.005201464819585635,-0.12454867331195303,0.003979483540098223,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
266,26.600000000000094,0.0,0.0,8.901274938367953,0.1900739781958132,-0.18769093990617777,0.0003852477286456209,-0.12465446192880415,0.0047053164223665985,8.930172203229517,0.17685301748028695,-0.18147062071605696,0.014478540907569573,-0.12470932053191552,0.004227383522238009,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
267,26.700000000000095,0.0,0.0,8.920139641712524,0.19036376090131576,-0.19001593963763513,0.0002635155894819955,-0.12418393028656749,0.004881555518756188,8.932014007540706,0.20070538610460908,-0.20679741600646565,-0.0056767172052864,-0.12654932875527122,0.0038638139303901237,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
268,26.800000000000097,0.0,0.0,8.93903268423087,0.19065296631928003,-0.19234773153434592,0.00014112058259095432,-0.12369577473469186,0.005056835565812011,8.975583892243453,0.19603105417267802,-0.18067641456418407,-0.0041822505153907225,-0.12298707904944568,0.0034416815975505475,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
269,26.900000000000098,0.0,0.0,8.957954052230884,0.19094158818731802,-0.19468601462706736,1.8079667921964428e-05,-0.12319009117811065,0.005231164699801758,8.93634949050759,0.20175453626535483,-0.17284171349867083,-0.0031248816079048284,-0.12450683204046377,0.005988522451427091,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
270,27.0000000000001,0.0,0.0,8.976903731791877,0.19122962025999368,-0.1970304865930642,-0.00010559026673328479,-0.12266697470813047,0.00540455087807107,8.957350132245141,0.19060251399855405,-0.16698647265578626,-0.008891364710564943,-0.1233057581768257,0.006431583296971421,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
271,27.1000000000001,0.0,0.0,8.99588170874711,0.19151704213953596,-0.1993808437632682,-0.00022987241094484412,-0.12212651962032335,0.005577001884145284,9.03385551334755,0.19119572366465007,-0.17274004941280474,0.011741849662212171,-0.12484733917096806,0.0033660134274262807,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
272,27.200000000000102,0.0,0.0,9.014887967259728,0.19180384508222073,-0.2017367809575855,-0.00035475002669928257,-0.12156881943190881,0.005748525325734002,9.08701060373582,0.18521786738881618,-0.15741674865859434,0.003393973673533562,-0.12012213778737817,0.008647953069043646,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
273,27.300000000000104,0.0,0.0,9.033922490959766,0.19209002279524423,-0.2040979916368298,-0.0004802064553516273,-0.1209939668993354,0.005919128643453122,9.049645930000478,0.18926136626139273,-0.22222520612957194,-0.01721202093646842,-0.12199691448412481,0.0052626174856526,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
274,27.400000000000105,0.0,0.0,9.052985263167729,0.192375569012976,-0.2064641679414362,-0.0006062251252119464,-0.12040205403499009,0.006088819115547048,9.07993946029897,0.18140359993813954,-0.23281158830754328,0.02276779716052382,-0.12112001471538007,0.007127579983248432,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
275,27.500000000000107,0.0,0.0,9.072076266877437,0.1926604774988478,-0.2088350007013812,-0.0007327895500924847,-0.11979317212343538,0.006257603860471772,9.02666707445208,0.18871603963267644,-0.15248107312249518,-0.016848814830856717,-0.12061397873902698,0.005986347000866925,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
276,27.600000000000108,0.0,0.0,9.091195484738956,0.19294474204720888,-0.21121017944621193,-0.0008598833340532756,-0.11916741173738819,0.006425489840067163,9.033566427842771,0.20377932050419212,-0.1513770411684908,0.01715112359750888,-0.11732857225686134,0.008984164054206009,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
277,27.70000000000011,0.0,0.0,9.110342899041557,0.19322835648513853,-0.21358939241579883,-0.0009874901729255755,-0.11852486275338146,0.006592483861993104,9.13467395013316,0.18620216945163778,-0.20684260653958372,0.0003865798872846617,-0.11891311860357028,0.006713660797235544,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
278,27.80000000000011,0.0,0.0,9.129518491696741,0.19351131467422095,-0.21597232657148824,-0.0011155938558891827,-0.11786561436718214,0.006758592582381497,9.100713308764737,0.17359199818933865,-0.27773035997865314,-0.005358615865764964,-0.1212893740494867,0.008168312291568778,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
279,27.900000000000112,0.0,0.0,9.148722244221315,0.19379361051228297,-0.21835866760765898,-0.0012441782680989995,-0.11718975510894399,0.006923822508382988,9.135893996862109,0.17020762961908303,-0.2501655405554234,-0.014132595131398458,-0.1176183318678367,0.005505425506984191,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
280,28.000000000000114,0.0,0.0,9.167954137720526,0.19407523793509304,-0.2207480999637848,-0.0013732273929369172,-0.11649737285810567,0.007088180000548428,9.181562700395833,0.19160640581375216,-0.2672090027300507,-0.013131231867325063,-0.11267448971935738,0.007677426650818851,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
281,28.100000000000115,0.0,0.0,9.187214152871254,0.19435619091802234,-0.22314030683696331,-0.0015027253113924425,-0.11578855485805081,0.007251671275044515,9.142667549506426,0.19789328282693297,-0.21079551983855968,-0.012866624451191815,-0.11545259478107427,0.003255177384503695,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
282,28.200000000000117,0.0,0.0,9.206502269905291,0.19463646347767352,-0.22553497019462457,-0.00163265620863527,-0.11506338773054635,0.007414302406533918,9.206096646258048,0.1828031613006495,-0.2187063392540777,-0.014499871185790925,-0.11626138070028369,0.007370850255991691,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
283,28.300000000000118,0.0,0.0,9.225818468592633,0.19491604967346424,-0.22793177078813193,-0.0017630043686493733,-0.11432195748989295,0.007576079329920576,9.250407318456181,0.20142575972399984,-0.2535722065351364,0.006148963840753648,-0.11137608688308073,0.008046537815685678,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
284,28.40000000000012,0.0,0.0,9.24516272822492,0.19519494360918765,-0.2303303881660863,-0.0018937541830020028,-0.11356434955690088,0.00773700784333407,9.220326354338887,0.1983434374975148,-0.19617515420970244,-0.006221229839080411,-0.11405096523831341,0.006603041778504574,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
285,28.50000000000012,0.0,0.0,9.26453502759886,0.19547313943452385,-0.2327305006887372,-0.002024890147903138,-0.11279064877256746,0.007897093610100396,9.239048207334228,0.19982760883550008,-0.2078240229280181,-0.006762641235991348,-0.11435511631870966,0.005714355985183401,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
286,28.600000000000122,0.0,0.0,9.283935344999792,0.19575063134652454,-0.23513178554233385,-0.0021563968652126226,-0.11200093941155741,0.008056342161066581,9.303374463690155,0.1850561937736216,-0.19540766079668942,0.015947451578087378,-0.11045814571940726,0.010030527049060827,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
287,28.700000000000124,0.0,0.0,9.303363658185305,0.19602741359106368,-0.23753391875380683,-0.0022882590489123533,-0.11119530519545073,0.008214758897466713,9.323989356066125,0.2040232216644079,-0.23919580361961984,-0.008108443780736104,-0.11058725806391347,0.010483579703436826,0.3683384708974504,10.0,0.007757367325362141,-3.0889840131616033,0.3683384708974504,0.3683384708974504,10.0,10.0
